,cow_id,bull_id
9603,FR00000049456,US00000003459
9604,DE00000049462,GB00000002348
9605,FR00000049468,US00000003013
9606,GB00000049490,US00000001653
9607,FR00000049498,GB00000002585
9608,DE00000026302,US00000003507
9609,NL00000049511,GB00000002585
9610,DE00000026314,US00000003013
9611,GB00000026315,DE00000001742
9612,NL00000047854,GB00000002585
9613,NL00000024695,US00000001653
9614,GB00000047857,US00000003013
9615,FR00000024698,US00000003013
9616,GB00000047859,GB00000002585
9617,DE00000047862,FR00000002912
9618,GB00000024712,GB00000002348
9619,FR00000047869,US00000001653
9620,RU00000024714,US00000000795
9621,FR00000024717,US00000001653
9622,FR00000047875,FR00000002912
9623,DE00000024722,US00000003507
9624,FR00000047881,US00000002804
9625,GB00000047882,GB00000002585
9626,US00000047883,GB00000002585
9627,FR00000024732,US00000003013
9628,NL00000047884,US00000001653
9629,NL00000024733,GB00000002348
9630,FR00000024735,DE00000001742
9631,RU00000047885,US00000001653
9632,GB00000024737,US00000003507
9633,DE00000047888,US00000001653
9634,US00000024759,GB00000002348
9635,FR00000024760,US00000003013
9636,FR00000024762,DE00000001742
9637,US00000047916,US00000003013
9638,DE00000047918,US00000003459
9639,DE00000024766,US00000001653
9640,US00000024767,US00000000795
9641,RU00000024774,GB00000002348
9642,NL00000024776,US00000003507
9643,US00000047929,US00000002804
9644,NL00000047931,US00000000795
9645,NL00000022691,US00000000795
9646,NL00000022708,FR00000002912
9647,DE00000022713,GB00000002585
9648,GB00000022722,US00000003459
9649,DE00000022723,US00000002804
9650,NL00000022729,GB00000002348
9651,DE00000045895,US00000000795
9652,GB00000022752,US00000001653
9653,GB00000022760,US00000003013
9654,RU00000022762,US00000003013
9655,US00000045927,GB00000002585
9656,NL00000022777,US00000000795
9657,US00000022796,US00000001653
9658,NL00000045947,GB00000002585
9659,US00000022810,US00000003013
9660,DE00000022809,US00000003459
9661,FR00000045972,US00000003013
9662,FR00000045978,GB00000002585
9663,FR00000045986,US00000000795
9664,US00000045992,GB00000002348
9665,GB00000022847,US00000003013
9666,FR00000045998,US00000003013
9667,NL00000022863,GB00000002348
9668,RU00000046012,GB00000002585
9669,FR00000022889,US00000001653
9670,US00000046036,FR00000002912
9671,FR00000022890,DE00000001742
9672,DE00000022896,US00000000795
9673,FR00000046040,DE00000001742
9674,GB00000046044,US00000003459
9675,US00000022899,US00000001653
9676,FR00000046059,FR00000002912
9677,FR00000046062,US00000003013
9678,DE00000046061,US00000000795
9679,RU00000022909,GB00000002585
9680,RU00000046068,US00000003507
9681,GB00000046073,US00000003013
9682,GB00000022922,GB00000002585
9683,RU00000046076,US00000003459
9684,FR00000022931,US00000003013
9685,RU00000022942,US00000000795
9686,RU00000022946,US00000003013
9687,NL00000046118,DE00000001742
9688,GB00000046097,US00000001653
9689,RU00000046110,US00000000795
9690,GB00000022978,US00000003013
9691,NL00000022980,GB00000002348
9692,NL00000046129,US00000003013
9693,NL00000046133,US00000003507
9694,FR00000046143,US00000003507
9695,GB00000023006,US00000003507
9696,DE00000023012,US00000000795
9697,DE00000046156,GB00000002585
9698,NL00000023019,FR00000002912
9699,GB00000023021,GB00000002585
9700,NL00000023022,US00000003507
9701,GB00000023030,GB00000002348
9702,FR00000046179,GB00000002348
9703,FR00000046186,US00000003013
9704,FR00000046197,DE00000001742
9705,DE00000023051,US00000000795
9706,US00000046209,DE00000001742
9707,NL00000046211,US00000003507
9708,FR00000046214,US00000003013
9709,US00000046255,US00000003013
9710,GB00000046268,US00000003013
9711,US00000046296,US00000000795
9712,GB00000023125,GB00000002348
9713,DE00000046313,US00000000795
9714,GB00000023134,DE00000001742
9715,FR00000023143,GB00000002585
9716,DE00000023145,US00000000795
9717,GB00000046352,DE00000001742
9718,NL00000023169,GB00000002348
9719,US00000023176,GB00000002585
9720,US00000023185,GB00000002585
9721,NL00000046392,DE00000001742
9722,DE00000047932,US00000002804
9723,US00000047935,US00000003013
9724,RU00000024785,US00000000795
9725,RU00000024797,US00000003013
9726,GB00000024799,FR00000002912
9727,DE00000047950,US00000003459
9728,GB00000047951,US00000003507
9729,US00000047952,GB00000002348
9730,GB00000024805,GB00000002585
9731,NL00000024808,US00000000795
9732,NL00000024815,DE00000001742
9733,NL00000024833,US00000001653
9734,RU00000047975,US00000003013
9735,GB00000047987,GB00000002585
9736,DE00000047989,US00000003507
9737,GB00000047990,US00000000795
9738,FR00000047991,FR00000002912
9739,DE00000047993,US00000000795
9740,FR00000048006,GB00000002585
9741,GB00000048010,GB00000002585
9742,RU00000024875,US00000003013
9743,US00000048012,US00000003507
9744,RU00000048014,US00000002804
9745,US00000049533,US00000000795
9746,DE00000049555,US00000003459
9747,NL00000026336,US00000003013
9748,GB00000026338,US00000001653
9749,DE00000049564,US00000003507
9750,RU00000049572,US00000003507
9751,GB00000049576,US00000002804
9752,GB00000049580,DE00000001742
9753,GB00000026367,FR00000002912
9754,NL00000026371,FR00000002912
9755,GB00000026381,US00000003013
9756,FR00000049604,US00000001653
9757,GB00000026399,US00000003459
9758,DE00000049624,GB00000002348
9759,FR00000049630,US00000003459
9760,FR00000049632,US00000003507
9761,DE00000049634,GB00000002585
9762,US00000026417,US00000000795
9763,RU00000049658,GB00000002585
9764,DE00000049662,DE00000001742
9765,DE00000049663,GB00000002348
9766,FR00000049667,GB00000002585
9767,FR00000049668,US00000001653
9768,US00000049670,US00000003013
9769,US00000026464,US00000001653
9770,US00000026468,US00000001653
9771,NL00000026480,DE00000001742
9772,RU00000026489,GB00000002585
9773,FR00000026512,US00000003013
9774,DE00000049723,US00000000795
9775,GB00000026529,US00000001653
9776,US00000049725,GB00000002585
9777,RU00000049733,GB00000002348
9778,DE00000026546,GB00000002585
9779,NL00000026550,US00000002804
9780,NL00000049751,US00000000795
9781,FR00000049758,FR00000002912
9782,NL00000026587,DE00000001742
9783,NL00000049770,GB00000002585
9784,GB00000026615,US00000003507
9785,RU00000026683,US00000001653
9786,DE00000026687,FR00000002912
9787,US00000049850,US00000000795
9788,US00000049857,GB00000002348
9789,FR00000026709,GB00000002348
9790,NL00000049874,DE00000001742
9791,NL00000049885,US00000003013
9792,RU00000049887,US00000003013
9793,NL00000049893,GB00000002348
9794,US00000026738,US00000003459
9795,NL00000049940,US00000001653
9796,GB00000049941,DE00000001742
9797,US00000049942,US00000000795
9798,US00000026794,GB00000002348
9799,US00000049943,DE00000001742
9800,GB00000026796,US00000001653
9801,RU00000026797,GB00000002348
9802,US00000026798,US00000003013
9803,RU00000026799,GB00000002348
9804,DE00000049944,DE00000001742
9805,GB00000026800,DE00000001742
9806,RU00000026801,GB00000002348
9807,DE00000049945,US00000000795
9808,NL00000049946,US00000003507
9809,GB00000026802,GB00000002585
9810,FR00000049947,US00000003507
9811,DE00000049949,DE00000001742
9812,US00000049950,US00000003507
9813,GB00000026808,US00000003507
9814,FR00000026809,US00000003507
9815,FR00000049951,US00000000795
9816,DE00000049952,DE00000001742
9817,US00000049953,GB00000002585
9818,FR00000049954,DE00000001742
9819,DE00000026810,GB00000002348
9820,FR00000049955,GB00000002348
9821,NL00000026811,US00000003459
9822,NL00000026812,GB00000002348
9823,RU00000049956,US00000003013
9824,RU00000024883,US00000000795
9825,FR00000024884,US00000000795
9826,NL00000024886,US00000003507
9827,GB00000024898,GB00000002348
9828,RU00000024902,FR00000002912
9829,DE00000024906,GB00000002348
9830,RU00000048051,US00000003459
9831,NL00000024910,FR00000002912
9832,RU00000048060,US00000001653
9833,GB00000024937,US00000003507
9834,RU00000048093,US00000002804
9835,FR00000024973,DE00000001742
9836,DE00000024958,US00000003507
9837,NL00000024968,US00000000795
9838,US00000048111,DE00000001742
9839,RU00000048130,US00000001653
9840,DE00000048132,US00000003507
9841,NL00000048133,US00000000795
9842,US00000024993,US00000000795
9843,RU00000024998,GB00000002585
9844,NL00000025000,US00000001653
9845,US00000023203,US00000001653
9846,US00000046431,US00000000795
9847,DE00000046432,US00000000795
9848,GB00000046433,US00000003013
9849,FR00000023219,US00000002804
9850,NL00000046435,US00000003459
9851,US00000023224,FR00000002912
9852,NL00000046441,US00000001653
9853,GB00000037769,DE00000001742
9854,RU00000023231,GB00000002348
9855,RU00000046447,US00000003507
9856,RU00000046449,US00000001653
9857,GB00000046451,US00000003507
9858,FR00000046452,US00000000795
9859,NL00000046458,GB00000002348
9860,US00000046462,US00000001653
9861,FR00000046475,US00000001653
9862,GB00000023255,GB00000002585
9863,NL00000046476,GB00000002585
9864,NL00000023259,GB00000002585
9865,US00000023280,US00000003459
9866,US00000023282,US00000003507
9867,RU00000023284,DE00000001742
9868,RU00000023285,FR00000002912
9869,FR00000046498,US00000000795
9870,FR00000046499,US00000003507
9871,FR00000046500,DE00000001742
9872,DE00000023292,FR00000002912
9873,GB00000046507,US00000003507
9874,FR00000046509,GB00000002348
9875,DE00000023296,US00000001653
9876,RU00000023298,US00000000795
9877,GB00000046514,US00000003507
9878,GB00000023301,DE00000001742
9879,NL00000046518,GB00000002585
9880,DE00000046520,GB00000002585
9881,US00000046528,US00000001653
9882,RU00000046531,US00000003013
9883,DE00000023318,US00000003013
9884,DE00000037770,US00000002804
9885,DE00000046537,GB00000002585
9886,GB00000023331,US00000003013
9887,DE00000046550,US00000001653
9888,GB00000023346,US00000001653
9889,DE00000023349,GB00000002348
9890,US00000046561,US00000000795
9891,US00000023353,US00000003507
9892,RU00000046565,US00000001653
9893,NL00000023366,GB00000002585
9894,GB00000023389,US00000003459
9895,DE00000046588,US00000001653
9896,DE00000046606,US00000001653
9897,NL00000023427,DE00000001742
9898,DE00000023435,GB00000002585
9899,DE00000023437,GB00000002585
9900,NL00000023440,US00000000795
9901,DE00000046633,GB00000002585
9902,GB00000046637,GB00000002348
9903,US00000023458,US00000003507
9904,US00000023453,US00000003507
9905,DE00000046642,US00000002804
9906,DE00000023455,US00000000795
9907,GB00000046652,US00000003013
9908,FR00000046656,US00000003013
9909,DE00000046661,DE00000001742
9910,GB00000046662,FR00000002912
9911,FR00000046668,DE00000001742
9912,GB00000023486,US00000001653
9913,DE00000048149,DE00000001742
9914,RU00000025015,GB00000002585
9915,US00000025020,GB00000002348
9916,GB00000025028,US00000000795
9917,NL00000025034,GB00000002585
9918,NL00000048185,US00000003013
9919,US00000025037,GB00000002348
9920,DE00000048204,GB00000002585
9921,GB00000048205,US00000003507
9922,FR00000025064,US00000001653
9923,FR00000025070,US00000003013
9924,GB00000048218,DE00000001742
9925,DE00000048227,DE00000001742
9926,NL00000025090,US00000003507
9927,DE00000025093,DE00000001742
9928,FR00000048251,US00000003459
9929,US00000048257,US00000003013
9930,FR00000025111,GB00000002348
9931,GB00000025114,FR00000002912
9932,FR00000048292,GB00000002585
9933,GB00000048295,US00000000795
9934,GB00000025154,US00000003459
9935,GB00000025171,DE00000001742
9936,NL00000025184,US00000002804
9937,US00000025191,US00000000795
9938,DE00000025200,US00000003013
9939,US00000048356,US00000000795
9940,US00000025219,US00000000795
9941,NL00000048367,US00000001653
9942,FR00000048373,GB00000002585
9943,FR00000048384,GB00000002348
9944,RU00000025240,US00000003507
9945,RU00000025251,US00000001653
9946,US00000048388,GB00000002585
9947,NL00000048396,GB00000002585
9948,FR00000048401,US00000000795
9949,NL00000048405,US00000003459
9950,NL00000025267,US00000002804
9951,FR00000048406,FR00000002912
9952,RU00000025275,FR00000002912
9953,US00000025282,US00000003013
9954,FR00000025283,US00000000795
9955,NL00000048427,US00000000795
9956,GB00000048430,US00000003507
9957,DE00000025289,GB00000002348
9958,DE00000048433,US00000002804
9959,RU00000025301,DE00000001742
9960,FR00000048456,US00000003013
9961,DE00000046692,GB00000002585
9962,GB00000023505,US00000003459
9963,US00000046704,FR00000002912
9964,FR00000023511,US00000003013
9965,NL00000046715,GB00000002585
9966,GB00000023519,US00000000795
9967,RU00000023534,US00000003013
9968,DE00000023553,FR00000002912
9969,RU00000046758,GB00000002585
9970,GB00000046762,US00000003507
9971,RU00000046773,DE00000001742
9972,DE00000046785,FR00000002912
9973,FR00000046780,US00000003507
9974,NL00000046784,GB00000002348
9975,DE00000046787,US00000001653
9976,US00000046789,US00000001653
9977,GB00000023595,US00000002804
9978,NL00000023601,US00000001653
9979,GB00000046801,US00000001653
9980,FR00000023603,US00000003507
9981,FR00000046808,DE00000001742
9982,FR00000046810,US00000000795
9983,NL00000023613,GB00000002348
9984,DE00000023626,US00000003013
9985,FR00000023638,US00000000795
9986,US00000046841,US00000001653
9987,FR00000046842,US00000000795
9988,GB00000023644,DE00000001742
9989,DE00000046845,US00000003013
9990,RU00000023652,GB00000002585
9991,RU00000023659,US00000000795
9992,US00000046852,US00000001653
9993,FR00000046857,GB00000002585
9994,US00000046874,US00000003459
9995,US00000046882,US00000003013
9996,RU00000023682,US00000001653
9997,GB00000046884,US00000001653
9998,RU00000037772,GB00000002348
9999,US00000023698,GB00000002585
10000,FR00000046897,DE00000001742
10001,FR00000023721,DE00000001742
10002,FR00000046917,US00000003459
10003,NL00000046920,US00000000795
10004,NL00000046921,US00000003507
10005,DE00000046942,DE00000001742
10006,RU00000023744,US00000003507
10007,GB00000046949,US00000001653
10008,US00000025317,GB00000002585
10009,NL00000025318,DE00000001742
10010,DE00000025344,GB00000002348
10011,RU00000025345,GB00000002348
10012,US00000025353,US00000001653
10013,GB00000048489,FR00000002912
10014,DE00000048491,US00000003013
10015,NL00000048501,US00000000795
10016,FR00000048512,DE00000001742
10017,RU00000048544,US00000003507
10018,FR00000048545,GB00000002585
10019,GB00000025397,FR00000002912
10020,DE00000048548,DE00000001742
10021,DE00000048549,FR00000002912
10022,NL00000048553,FR00000002912
10023,RU00000048554,US00000002804
10024,RU00000048556,US00000002804
10025,RU00000048557,US00000003013
10026,RU00000048563,US00000003507
10027,US00000025409,US00000000795
10028,RU00000025410,GB00000002348
10029,FR00000048566,US00000001653
10030,RU00000048571,US00000000795
10031,US00000048576,US00000001653
10032,RU00000048583,GB00000002585
10033,FR00000025433,US00000001653
10034,US00000025434,FR00000002912
10035,GB00000048592,GB00000002585
10036,US00000025436,US00000001653
10037,GB00000048595,US00000001653
10038,GB00000025437,US00000003507
10039,US00000048598,US00000001653
10040,DE00000025439,US00000003507
10041,GB00000025459,US00000003507
10042,NL00000048615,FR00000002912
10043,NL00000048617,FR00000002912
10044,RU00000048619,GB00000002348
10045,US00000048624,US00000002804
10046,FR00000025474,US00000003507
10047,NL00000048631,GB00000002585
10048,FR00000048638,US00000001653
10049,GB00000048642,GB00000002585
10050,US00000025491,GB00000002348
10051,US00000048648,GB00000002348
10052,NL00000048649,GB00000002585
10053,DE00000025499,GB00000002348
10054,RU00000048650,GB00000002585
10055,FR00000048651,US00000003013
10056,RU00000048655,US00000001653
10057,US00000048656,GB00000002585
10058,US00000048657,DE00000001742
10059,NL00000048658,FR00000002912
10060,US00000025502,US00000001653
10061,NL00000048660,US00000001653
10062,RU00000025519,US00000003013
10063,NL00000046955,US00000003013
10064,NL00000046958,FR00000002912
10065,GB00000046960,US00000001653
10066,FR00000046976,US00000000795
10067,US00000023763,US00000002804
10068,RU00000023772,US00000003013
10069,GB00000023779,GB00000002585
10070,GB00000023780,DE00000001742
10071,RU00000046998,DE00000001742
10072,RU00000023802,DE00000001742
10073,NL00000047012,US00000000795
10074,GB00000047020,US00000003507
10075,DE00000023810,GB00000002348
10076,FR00000023817,US00000003507
10077,DE00000047039,GB00000002585
10078,FR00000047042,GB00000002585
10079,GB00000047043,US00000001653
10080,US00000023832,GB00000002348
10081,RU00000047047,US00000003013
10082,GB00000047049,US00000003013
10083,GB00000047054,GB00000002585
10084,FR00000023837,DE00000001742
10085,GB00000047059,US00000003013
10086,NL00000023844,US00000000795
10087,FR00000023847,US00000003459
10088,RU00000023851,US00000003459
10089,DE00000047077,GB00000002348
10090,FR00000023863,US00000001653
10091,US00000023869,US00000000795
10092,NL00000023885,US00000000795
10093,RU00000023887,US00000003013
10094,DE00000047107,US00000000795
10095,FR00000047114,GB00000002348
10096,GB00000047177,DE00000001742
10097,NL00000023959,US00000001653
10098,US00000047182,US00000000795
10099,GB00000047183,US00000003013
10100,FR00000047187,GB00000002348
10101,US00000023964,US00000001653
10102,US00000023966,US00000003507
10103,RU00000047190,US00000003507
10104,RU00000023967,US00000003013
10105,FR00000047191,US00000003013
10106,DE00000047193,US00000003507
10107,NL00000023971,US00000003507
10108,US00000047197,US00000003507
10109,FR00000023975,FR00000002912
10110,NL00000023980,GB00000002585
10111,RU00000023984,US00000001653
10112,NL00000023989,US00000001653
10113,US00000023987,DE00000001742
10114,RU00000023988,FR00000002912
10115,RU00000047213,FR00000002912
10116,DE00000023990,GB00000002585
10117,NL00000047239,DE00000001742
10118,US00000024024,FR00000002912
10119,NL00000024026,FR00000002912
10120,DE00000024028,DE00000001742
10121,US00000047243,US00000003459
10122,US00000024030,US00000001653
10123,DE00000047245,US00000003013
10124,DE00000047248,DE00000001742
10125,RU00000024033,GB00000002348
10126,GB00000047250,GB00000002348
10127,RU00000047254,GB00000002585
10128,DE00000047256,GB00000002585
10129,RU00000047257,GB00000002585
10130,DE00000024049,GB00000002348
10131,GB00000047269,FR00000002912
10132,DE00000047271,GB00000002348
10133,US00000047273,US00000001653
10134,NL00000024055,GB00000002585
10135,RU00000047274,US00000000795
10136,NL00000024056,US00000003507
10137,US00000047277,GB00000002585
10138,NL00000047278,DE00000001742
10139,US00000024064,US00000003507
10140,NL00000047288,US00000003013
10141,DE00000049957,US00000003507
10142,NL00000049958,US00000003459
10143,US00000049960,FR00000002912
10144,NL00000049961,US00000003507
10145,DE00000049962,DE00000001742
10146,DE00000049963,US00000000795
10147,NL00000026814,US00000002804
10148,NL00000026816,US00000003507
10149,GB00000049970,US00000003459
10150,GB00000049971,FR00000002912
10151,FR00000026821,GB00000002348
10152,DE00000049972,US00000003459
10153,DE00000026822,US00000000795
10154,GB00000049974,GB00000002348
10155,GB00000077400,US00000001653
10156,RU00000077407,US00000001653
10157,FR00000077421,GB00000002348
10158,RU00000077439,US00000003459
10159,DE00000077443,US00000002804
10160,NL00000077445,FR00000002912
10161,FR00000077503,US00000002804
10162,DE00000077520,GB00000002585
10163,NL00000077552,US00000003459
10164,GB00000077561,US00000003459
10165,FR00000077585,US00000001653
10166,US00000077602,GB00000002585
10167,GB00000077662,FR00000002912
10168,GB00000077682,FR00000002912
10169,RU00000077687,US00000003459
10170,FR00000077689,GB00000002585
10171,US00000077693,FR00000002912
10172,DE00000077694,US00000001653
10173,FR00000048675,US00000003459
10174,DE00000048683,US00000003013
10175,NL00000048696,US00000003013
10176,RU00000025542,GB00000002585
10177,US00000048712,DE00000001742
10178,FR00000048740,GB00000002348
10179,GB00000048743,GB00000002348
10180,FR00000048749,GB00000002585
10181,GB00000025613,US00000003013
10182,FR00000025614,GB00000002585
10183,US00000048754,FR00000002912
10184,FR00000025620,US00000001653
10185,NL00000048764,US00000000795
10186,NL00000048778,US00000003459
10187,FR00000048782,US00000002804
10188,RU00000025657,GB00000002348
10189,US00000048820,US00000001653
10190,NL00000048827,US00000003507
10191,DE00000048828,GB00000002348
10192,NL00000025682,FR00000002912
10193,FR00000048829,GB00000002585
10194,DE00000048835,FR00000002912
10195,GB00000048837,DE00000001742
10196,FR00000048855,US00000001653
10197,RU00000025709,DE00000001742
10198,FR00000048861,FR00000002912
10199,RU00000048871,FR00000002912
10200,GB00000025718,DE00000001742
10201,GB00000025720,US00000000795
10202,NL00000048894,US00000000795
10203,RU00000025727,US00000003013
10204,DE00000025740,GB00000002585
10205,FR00000048928,DE00000001742
10206,RU00000025770,US00000003013
10207,GB00000025775,GB00000002585
10208,GB00000025788,DE00000001742
10209,RU00000056720,FR00000002912
10210,GB00000056733,US00000002804
10211,FR00000056517,US00000002804
10212,RU00000071306,US00000003459
10213,FR00000059415,US00000002804
10214,DE00000059429,GB00000002585
10215,FR00000059446,US00000000795
10216,DE00000059467,US00000003013
10217,RU00000059747,GB00000002348
10218,RU00000059748,US00000003013
10219,DE00000056383,US00000001653
10220,US00000009622,DE00000001742
10221,FR00000018676,US00000000795
10222,GB00000056654,DE00000001742
10223,NL00000057507,US00000003459
10224,FR00000057512,GB00000002585
10225,NL00000057518,US00000002804
10226,DE00000057728,GB00000002585
10227,GB00000093973,US00000002804
10228,FR00000093975,US00000002804
10229,RU00000093985,US00000003459
10230,FR00000059976,US00000001653
10231,DE00000056848,GB00000002585
10232,NL00000056860,US00000001653
10233,US00000056862,US00000003459
10234,FR00000056873,FR00000002912
10235,FR00000056899,FR00000002912
10236,DE00000056912,US00000003459
10237,RU00000047298,US00000003507
10238,DE00000024079,US00000003507
10239,DE00000024090,GB00000002348
10240,DE00000024096,DE00000001742
10241,GB00000024098,US00000003013
10242,NL00000056446,FR00000002912
10243,DE00000056495,US00000001653
10244,DE00000056687,GB00000002585
10245,GB00000056696,GB00000002585
10246,US00000057505,FR00000002912
10247,DE00000071282,US00000002804
10248,RU00000071284,US00000003459
10249,US00000094034,US00000003459
10250,RU00000094036,US00000003459
10251,DE00000059400,FR00000002912
10252,GB00000063186,US00000002804
10253,DE00000063222,FR00000002912
10254,FR00000059779,US00000003013
10255,FR00000059974,US00000003459
10256,GB00000070340,DE00000001742
10257,US00000070371,US00000003459
10258,DE00000070388,GB00000002585
10259,RU00000070414,US00000002804
10260,FR00000070420,FR00000002912
10261,RU00000070441,US00000003459
10262,FR00000070446,FR00000002912
10263,DE00000070456,GB00000002348
10264,DE00000070478,GB00000002585
10265,GB00000070480,GB00000002348
10266,US00000070491,US00000003013
10267,GB00000070504,FR00000002912
10268,DE00000070521,FR00000002912
10269,DE00000056931,US00000003459
10270,GB00000056942,DE00000001742
10271,RU00000056978,US00000002804
10272,RU00000057040,US00000002804
10273,FR00000057047,GB00000002348
10274,DE00000057049,GB00000002348
10275,NL00000057076,GB00000002348
10276,DE00000057084,US00000001653
10277,GB00000057095,US00000003459
10278,FR00000057128,GB00000002348
10279,FR00000057188,FR00000002912
10280,RU00000057191,US00000000795
10281,FR00000057202,GB00000002348
10282,US00000057213,US00000002804
10283,US00000057222,US00000001653
10284,RU00000057233,US00000001653
10285,DE00000057242,US00000003459
10286,FR00000057243,US00000003459
10287,FR00000057244,US00000002804
10288,GB00000057245,US00000002804
10289,RU00000063246,US00000002804
10290,FR00000063305,US00000003459
10291,RU00000063355,US00000002804
10292,DE00000063403,US00000001653
10293,US00000063441,US00000003459
10294,DE00000063446,GB00000002585
10295,DE00000063477,DE00000001742
10296,RU00000063492,US00000001653
10297,US00000063542,US00000001653
10298,DE00000070558,DE00000001742
10299,US00000070563,GB00000002585
10300,RU00000070565,GB00000002585
10301,NL00000070591,GB00000002585
10302,RU00000070625,GB00000002585
10303,DE00000070669,US00000003459
10304,DE00000070671,US00000002804
10305,US00000070685,US00000001653
10306,DE00000070694,US00000000795
10307,RU00000070699,US00000000795
10308,FR00000070703,GB00000002585
10309,RU00000070751,US00000001653
10310,US00000070761,US00000001653
10311,RU00000070763,US00000003013
10312,FR00000070764,GB00000002585
10313,RU00000070789,GB00000002348
10314,RU00000070796,US00000001653
10315,GB00000070816,GB00000002348
10316,RU00000070818,US00000001653
10317,FR00000070830,GB00000002585
10318,NL00000057268,FR00000002912
10319,RU00000057310,GB00000002585
10320,DE00000057334,FR00000002912
10321,US00000057353,US00000002804
10322,GB00000057359,US00000002804
10323,FR00000057383,FR00000002912
10324,DE00000057410,FR00000002912
10325,GB00000057412,US00000003459
10326,GB00000057482,FR00000002912
10327,GB00000057535,FR00000002912
10328,GB00000057546,GB00000002585
10329,GB00000057559,US00000001653
10330,US00000057577,US00000001653
10331,RU00000057593,FR00000002912
10332,FR00000057616,US00000001653
10333,US00000057635,US00000001653
10334,US00000057651,US00000001653
10335,FR00000070835,US00000003459
10336,NL00000070839,US00000001653
10337,US00000063652,US00000001653
10338,RU00000063677,DE00000001742
10339,US00000063686,GB00000002348
10340,FR00000063693,GB00000002348
10341,GB00000063716,FR00000002912
10342,RU00000063731,US00000001653
10343,NL00000063733,FR00000002912
10344,NL00000063758,US00000002804
10345,NL00000063770,GB00000002348
10346,GB00000063785,US00000001653
10347,US00000063817,GB00000002585
10348,US00000063840,US00000002804
10349,FR00000063841,FR00000002912
10350,NL00000063849,US00000001653
10351,FR00000063861,US00000002804
10352,US00000063896,FR00000002912
10353,FR00000063897,GB00000002585
10354,NL00000063944,FR00000002912
10355,RU00000070844,FR00000002912
10356,US00000070849,GB00000002585
10357,DE00000070874,US00000003013
10358,FR00000070913,FR00000002912
10359,US00000070961,US00000001653
10360,DE00000070980,US00000001653
10361,RU00000071026,US00000003459
10362,US00000071034,US00000003459
10363,GB00000071035,US00000001653
10364,RU00000071048,US00000001653
10365,NL00000071056,FR00000002912
10366,RU00000071072,GB00000002585
10367,FR00000071112,US00000002804
10368,DE00000057679,US00000001653
10369,RU00000057724,US00000001653
10370,US00000057730,US00000001653
10371,GB00000057765,US00000001653
10372,GB00000057781,GB00000002585
10373,FR00000057800,GB00000002585
10374,GB00000057810,GB00000002585
10375,FR00000094112,US00000003459
10376,FR00000057879,GB00000002585
10377,US00000057941,US00000001653
10378,NL00000057954,US00000001653
10379,NL00000057958,US00000002804
10380,US00000071143,US00000001653
10381,DE00000071150,US00000000795
10382,GB00000063980,DE00000001742
10383,DE00000063999,FR00000002912
10384,NL00000064000,US00000001653
10385,RU00000064004,US00000001653
10386,RU00000064008,US00000001653
10387,FR00000064036,GB00000002585
10388,FR00000064044,GB00000002585
10389,NL00000064048,US00000002804
10390,GB00000064065,US00000003459
10391,GB00000064095,US00000003013
10392,NL00000064100,GB00000002585
10393,FR00000064110,US00000003459
10394,US00000064117,US00000003459
10395,FR00000064124,US00000001653
10396,NL00000064145,US00000001653
10397,FR00000064187,GB00000002585
10398,FR00000064259,GB00000002585
10399,FR00000071154,US00000001653
10400,US00000071155,FR00000002912
10401,GB00000071173,US00000001653
10402,RU00000054725,US00000003459
10403,FR00000054728,FR00000002912
10404,RU00000054756,GB00000002348
10405,FR00000054871,GB00000002585
10406,FR00000054793,US00000001653
10407,NL00000054796,DE00000001742
10408,FR00000054805,US00000002804
10409,FR00000054824,US00000002804
10410,NL00000054835,DE00000001742
10411,US00000054860,US00000001653
10412,RU00000058004,US00000003013
10413,RU00000058008,US00000002804
10414,NL00000058026,GB00000002585
10415,DE00000058036,US00000003507
10416,FR00000058058,GB00000002585
10417,DE00000058086,US00000001653
10418,FR00000058115,US00000001653
10419,DE00000058129,US00000001653
10420,GB00000058154,FR00000002912
10421,NL00000058202,FR00000002912
10422,FR00000058204,US00000003459
10423,GB00000058207,US00000003459
10424,NL00000058220,US00000002804
10425,RU00000058241,GB00000002585
10426,RU00000058252,GB00000002585
10427,RU00000058255,GB00000002585
10428,FR00000054909,FR00000002912
10429,FR00000064289,DE00000001742
10430,FR00000064307,US00000003459
10431,RU00000064336,GB00000002585
10432,NL00000064400,US00000000795
10433,US00000064433,US00000001653
10434,US00000064447,GB00000002585
10435,DE00000064493,GB00000002348
10436,FR00000064540,GB00000002585
10437,US00000064583,US00000001653
10438,RU00000064597,FR00000002912
10439,US00000064599,FR00000002912
10440,RU00000064607,DE00000001742
10441,FR00000064633,GB00000002585
10442,GB00000064646,US00000001653
10443,NL00000054936,US00000003013
10444,FR00000054969,US00000003459
10445,NL00000054975,US00000001653
10446,NL00000054997,GB00000002585
10447,DE00000054999,GB00000002585
10448,FR00000055018,US00000001653
10449,DE00000055114,FR00000002912
10450,US00000055127,FR00000002912
10451,DE00000055129,GB00000002348
10452,GB00000055140,DE00000001742
10453,GB00000058306,GB00000002348
10454,NL00000058344,US00000003459
10455,FR00000058359,US00000003507
10456,GB00000058408,GB00000002585
10457,DE00000058410,GB00000002585
10458,NL00000058479,FR00000002912
10459,US00000058515,US00000002804
10460,US00000058519,GB00000002585
